"152t787","15335/54/10","0","3686.40"
"154t788","15336/54/10","0","632.40"
"151t789","15338/54/10","0","895.20"
"186t790","16007/65/10","0","252.00"
"186t791","16008/65/10","0","315.60"
"151t792","16120/47/10","0","596.40"
"186t793","16121/47/10","0","622.80"
"186t794","16122/47/10","0","774.00"
"151t795","16167/47/10","0",\N
"186t796","16168/47/10","0",\N
"186t797","16169/47/10","0",\N
"151t798","16183/87/10","0","744.00"
"186t799","16184/87/10","0","1135.20"
"186t800","16185/87/10","0","1521.60"
"151t801","16188/42/10","0","756.00"
"154t802","16189/42/10","0","756.00"
"151t803","16190/47/10","0","632.40"
"186t804","16191/47/10","0","823.20"
"186t805","16192/47/10","0","1110.00"
"151t806","16232/47/10","0",\N
"151t807","16235/86/10","0",\N
"151t808","16236/86/10","0",\N
"151t809","16245/87/10","0","506.40"
"151t810","16245/93/10","0","504.00"
"151t810","16245/93/10","0","506.40"
"186t811","16248/87/10","0","1315.20"
"186t812","16248/93/10","0","1315.20"
"151t813","16251/87/10","0","450.00"
"151t814","16251/93/10","0","450.00"
"186t815","16252/87/10","0","1186.80"
"186t816","16252/93/10","0","1186.80"
"151t817","16260/54/10","0",\N
"151t818","16261/54/10","0",\N
"151t819","16270/86/10","0","562.80"
"154t820","16271/86/10","0","562.80"
"155t821","17020/47/10","0","892.80"
"151t822","17021/87/10","0","658.80"
"151t823","17021/93/10","0","658.80"
"151t824","17025/47/10","0","436.80"
"155t825","17067/17/10","0","2244.00"
"151t826","17068/87/10","0","708.00"
"151t827","17069/87/10","0","843.60"
"151t828","17071/47/10","0","1444.80"
"155t829","17074/47/50","0","588.00"
"155t830","17079/47/10","0","2114.40"
"155t831","17080/47/10","0",\N
"151t832","17090/31/10","0","217.20"
"151t833","17090/87/10","0","217.20"
"151t834","17101/47/10","0","1368.00"
"151t835","17102/47/10","0","756.00"
"151t836","17103/86/10","0","1135.20"
"151t837","17105/87/10","0","1160.40"
"151t838","17105/93/10","0","1160.40"
"151t839","17118/04/10","0",\N
"151t840","17122/87/10","0",\N
"151t841","17131/86/10","0","475.20"
"151t842","17150/47/10","0","642.00"
"151t843","17151/47/10","0",\N
"151t844","17156/42/10","0","780.00"
"151t845","17157/54/10","0","852.00"
"151t845","17157/54/10","0","856.80"
"151t846","17166/47/10","0","645.60"
"151t847","17170/30/10","0","356.40"
"151t848","17170/87/10","0","356.40"
"151t849","17173/06/10","0","748.80"
"151t850","17177/87/10","0",\N
"151t851","17178/87/10","0",\N
"155t853","17179/48/10","0","1573.20"
"151t854","17181/47/10","0","450.00"
"151t856","17183/86/10","0","678.00"
"156t857","17184/86/10","0","882.00"
"151t858","17185/47/10","0","852.00"
"157t859","17515/87/10","0","928.80"
"158t860","30010/67/10","0","369.60"
"159t862","32001/31/10","0",\N
"159t863","32005/31/10","0","538.80"
"159t864","32010/11/10","0","645.60"
"159t865","32010/17/10","0","645.60"
"159t866","32015/11/10","0","1160.40"
"159t867","32021/11/10","0",\N
"159t868","32021/17/10","0",\N
"159t869","32034/11/10","0",\N
"159t870","32064/31/10","0","609.60"
"159t871","32067/31/10","0","1242.00"
"159t872","32070/17/10","0","1521.60"
"159t873","32081/31/10","0","678.00"
"159t874","32082/87/10","0","1496.40"
"158t875","32102/17/10","0",\N
"158t876","32115/17/10","0",\N
"158t877","32116/17/10","0",\N
"158t878","32125/17/10","0",\N
"158t879","32138/48/10","0",\N
"158t880","32142/67/10","0",\N
"158t882","32145/48/10","0","1641.60"
"158t883","32146/48/10","0","1125.60"
"158t884","32148/48/10","0",\N
"158t885","32149/48/10","0","1582.80"
"158t886","32155/60/10","0",\N
"158t887","32156/60/10","0",\N
"158t888","33006/17/10","0","360.00"
"158t889","33007/17/10","0",\N
"160t900","33080/48/10","0","776.40"
"160t901","33081/48/10","0","622.80"
"160t902","33084/06/10","0","512.40"
"160t903","33084/17/10","0","512.40"
"160t904","33087/06/10","0","600.00"
"160t905","33087/17/10","0","600.00"
"158t909","33115/17/10","0","591.60"
"158t910","33127/17/10","0",\N
"158t911","33132/17/10","0","568.80"
"158t913","33160/06/10","0",\N
"158t914","33160/17/10","0","324.00"
"160t918","33172/11/10","0",\N
"160t920","33176/11/10","0",\N
"158t921","33184/11/10","0",\N
"158t933","33206/31/10","0","763.20"
"158t934","33206/93/10","0","763.20"
"158t936","33210/17/10","0",\N
"158t938","33211/31/10","0",\N
"158t939","33211/48/10","0",\N
"158t940","33218/48/10","0",\N
"158t941","33219/48/10","0",\N
"158t947","33232/17/10","0","596.40"
"158t947","33232/17/10","0","596.40"
"158t948","33232/31/10","0","540.00"
